
         4  2.508423E-03  1.413076E-01  5.634582E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.4709063E+02

         4  2.537749E-03  1.413976E-01  5.701211E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.4766793E+02

         4  2.568283E-03  1.424700E-01  5.755448E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.4824523E+02

         4  2.598062E-03  1.429594E-01  5.845189E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.4882254E+02

         4  2.627161E-03  1.429239E-01  5.952717E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.4939984E+02

         4  2.657342E-03  1.437649E-01  6.026908E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.4997714E+02

         4  2.687288E-03  1.444435E-01  6.086701E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.5055444E+02

         4  2.716331E-03  1.444075E-01  6.163831E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.5113174E+02

         4  2.746133E-03  1.449989E-01  6.247347E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.5170904E+02

         4  2.776314E-03  1.458478E-01  6.327704E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.5228635E+02

         4  2.805295E-03  1.458798E-01  6.408943E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.5286365E+02

         4  2.834629E-03  1.461424E-01  6.483253E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.5344095E+02

         4  2.864803E-03  1.470304E-01  6.552892E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.5401825E+02

         4  2.894162E-03  1.473435E-01  6.631452E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.5488420E+02

         4  2.937724E-03  1.475378E-01  6.747143E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.5575015E+02

         4  2.982198E-03  1.484316E-01  6.859825E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.5661611E+02

         4  3.026043E-03  1.488349E-01  6.987914E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.5748206E+02

         4  3.069853E-03  1.492590E-01  7.102076E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.5834801E+02

         4  3.114079E-03  1.500351E-01  7.205995E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.5921396E+02

         4  3.157622E-03  1.503044E-01  7.330485E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.6007992E+02

         4  3.201492E-03  1.508504E-01  7.447583E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.6094587E+02

         4  3.245365E-03  1.514476E-01  7.555763E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.6181182E+02

         4  3.288797E-03  1.516972E-01  7.671520E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.6267777E+02

         4  3.332599E-03  1.522897E-01  7.784079E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.6354373E+02

         4  3.376177E-03  1.527198E-01  7.899360E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.6440968E+02

         4  3.419547E-03  1.530106E-01  8.011649E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.6527563E+02

         4  3.463456E-03  1.536833E-01  8.101645E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.6614158E+02

         4  3.506593E-03  1.539257E-01  8.208648E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.6700753E+02

         4  3.550071E-03  1.542875E-01  8.324812E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.6787349E+02

         4  3.593708E-03  1.549151E-01  8.417061E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.6917241E+02

         4  3.658048E-03  1.550729E-01  8.575283E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.7047134E+02

         4  3.723048E-03  1.557130E-01  8.750762E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.7177027E+02

         4  3.787825E-03  1.562542E-01  8.907665E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.7306920E+02

         4  3.852281E-03  1.565570E-01  9.056522E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.7436813E+02

         4  3.917098E-03  1.572346E-01  9.216986E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.7566706E+02

         4  3.981350E-03  1.574725E-01  9.376276E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.7696599E+02

         4  4.045877E-03  1.580070E-01  9.515533E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.7826491E+02

         4  4.110191E-03  1.583975E-01  9.673055E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.7956384E+02

         4  4.174325E-03  1.587005E-01  9.823244E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.8086277E+02

         4  4.238907E-03  1.593211E-01  9.931107E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.8216170E+02

         4  4.302883E-03  1.595731E-01  1.004912E-04

 displacements (vx,vy,vz) for set TIPMARKER and time  0.8411009E+02

         4  4.398634E-03  1.599926E-01  1.027021E-04

 displacements (vx,vy,vz) for set TIPMARKER and time  0.8605848E+02

         4  4.494429E-03  1.604309E-01  1.047876E-04

 displacements (vx,vy,vz) for set TIPMARKER and time  0.8800688E+02

         4  4.590137E-03  1.608931E-01  1.067173E-04

 displacements (vx,vy,vz) for set TIPMARKER and time  0.8995527E+02

         4  4.685682E-03  1.613200E-01  1.087624E-04

 displacements (vx,vy,vz) for set TIPMARKER and time  0.9190366E+02

         4  4.781055E-03  1.616875E-01  1.106067E-04

 displacements (vx,vy,vz) for set TIPMARKER and time  0.9385205E+02

         4  4.876643E-03  1.622319E-01  1.120283E-04

 displacements (vx,vy,vz) for set TIPMARKER and time  0.9580045E+02

         4  4.971746E-03  1.625526E-01  1.135059E-04

 displacements (vx,vy,vz) for set TIPMARKER and time  0.9872304E+02

         4  5.113859E-03  1.628940E-01  1.162203E-04

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1016456E+03

         4  5.256018E-03  1.633318E-01  1.186847E-04

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1045682E+03

         4  5.397920E-03  1.637513E-01  1.210647E-04

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1074908E+03

         4  5.539829E-03  1.642519E-01  1.227999E-04

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1104134E+03

         4  5.681213E-03  1.645991E-01  1.245406E-04

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1147973E+03

         4  5.892414E-03  1.648738E-01  1.277606E-04

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1191812E+03

         4  6.103780E-03  1.654460E-01  1.297531E-04

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1235650E+03

         4  6.314267E-03  1.657761E-01  1.320609E-04

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1301409E+03

         4  6.628627E-03  1.660474E-01  1.355852E-04

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1367167E+03

         4  6.942522E-03  1.665548E-01  1.379942E-04

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1432925E+03

         4  7.255040E-03  1.668309E-01  1.404420E-04

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1531563E+03

         4  7.721516E-03  1.671680E-01  1.432118E-04

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1679519E+03

         4  8.415922E-03  1.674812E-01  1.463868E-04

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1901453E+03

         4  9.445327E-03  1.676942E-01  1.500186E-04

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2234354E+03

         4  1.096009E-02  1.677222E-01  1.539775E-04

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2500000E+03

         4  1.214891E-02  1.676593E-01  1.572084E-04
