
 displacements (vx,vy,vz) for set TIPMARKER and time  0.1411506E+02

         4  7.281429E-04  7.481641E-02  1.311649E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1420764E+02

         4  7.346140E-04  7.577682E-02  1.285209E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1434650E+02

         4  7.437581E-04  7.685188E-02  1.263970E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1455480E+02

         4  7.559771E-04  7.749006E-02  1.277264E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1476310E+02

         4  7.668022E-04  7.721308E-02  1.346635E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1497140E+02

         4  7.773846E-04  7.677235E-02  1.453975E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1517969E+02

         4  7.889750E-04  7.700765E-02  1.557228E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1538799E+02

         4  8.022043E-04  7.833099E-02  1.625485E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1544007E+02

         4  8.057696E-04  7.883077E-02  1.634890E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1549214E+02

         4  8.094035E-04  7.937751E-02  1.639753E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1557025E+02

         4  8.149199E-04  8.024687E-02  1.639298E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1568742E+02

         4  8.231834E-04  8.154607E-02  1.626232E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1586317E+02

         4  8.350065E-04  8.312378E-02  1.588134E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1590711E+02

         4  8.377984E-04  8.341062E-02  1.575933E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1595105E+02

         4  8.405048E-04  8.363984E-02  1.563508E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1601695E+02

         4  8.444003E-04  8.387259E-02  1.546243E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1611582E+02

         4  8.498945E-04  8.398483E-02  1.525719E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1626411E+02

         4  8.575228E-04  8.375030E-02  1.509761E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1648654E+02

         4  8.685971E-04  8.317226E-02  1.529837E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1670898E+02

         4  8.806279E-04  8.322908E-02  1.601636E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1693141E+02

         4  8.944636E-04  8.449697E-02  1.721738E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1715385E+02

         4  9.095946E-04  8.665791E-02  1.847969E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1737628E+02

         4  9.245741E-04  8.872772E-02  1.928198E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1759872E+02

         4  9.380395E-04  8.977734E-02  1.937766E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1782115E+02

         4  9.497229E-04  8.962790E-02  1.868197E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1804359E+02

         4  9.606965E-04  8.899630E-02  1.774071E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1826603E+02

         4  9.725189E-04  8.894694E-02  1.707767E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1848846E+02

         4  9.860934E-04  9.009670E-02  1.701708E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1871090E+02

         4  1.000982E-03  9.214856E-02  1.784505E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1893333E+02

         4  1.015703E-03  9.410621E-02  1.924054E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1915577E+02

         4  1.028924E-03  9.504178E-02  2.074623E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1937820E+02

         4  1.040432E-03  9.480363E-02  2.186464E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1960064E+02

         4  1.051312E-03  9.413864E-02  2.200960E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1982307E+02

         4  1.063126E-03  9.411675E-02  2.118944E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2004551E+02

         4  1.076674E-03  9.529536E-02  1.995368E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2026795E+02

         4  1.091390E-03  9.729008E-02  1.907172E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2049038E+02

         4  1.105773E-03  9.906889E-02  1.912458E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2071282E+02

         4  1.118579E-03  9.976294E-02  2.019183E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2093525E+02

         4  1.129802E-03  9.935798E-02  2.196251E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2115769E+02

